"id","country","code_2","code_3","geojson"
860,"Uzbekistan","UZ","UZB","{""type"":""MultiPolygon"",""coordinates"":[[[[71.665166516652,39.935594809627],[71.773177317732,39.991413181461],[71.773177317732,39.90768562371],[71.665166516652,39.935594809627]]],[[[71.197119711971,39.893731030751],[71.017101710171,39.879776437793],[70.981098109811,40.144913704005],[71.161116111611,40.047231553295],[71.197119711971,39.893731030751]]],[[[69.036903690369,41.372917884357],[71.053105310531,42.29392101962],[71.233123312331,42.154375090035],[70.837083708371,42.028783753408],[70.15301530153,41.526418406901],[70.44104410441,41.400827070274],[70.657065706571,41.470600035066],[70.765076507651,41.233371954771],[71.197119711971,41.107780618144],[71.413141314131,41.121735211103],[71.413141314131,41.345008698439],[71.593159315932,41.317099512522],[71.665166516652,41.554327592818],[71.881188118812,41.191508175896],[72.169216921692,41.191508175896],[72.169216921692,40.996143874476],[72.349234923492,41.065916839269],[72.673267326733,40.870552537849],[73.141314131413,40.814734166015],[72.637263726373,40.507733120927],[72.349234923492,40.605415271637],[72.385238523852,40.396096377259],[72.169216921692,40.451914749093],[71.953195319532,40.312368819507],[72.025202520252,40.242595854715],[71.701170117012,40.144913704005],[71.629162916292,40.256550447673],[71.269126912691,40.326323412466],[70.621062106211,40.200732075839],[70.36903690369,40.368187191342],[70.36903690369,40.47982393501],[70.765076507651,40.731006608264],[70.40504050405,41.038007653352],[69.72097209721,40.633324457554],[69.360936093609,40.786824980098],[69.180918091809,40.563551492761],[69.288928892889,40.200732075839],[68.568856885689,40.158868296963],[69.000900090009,40.089095332171],[68.784878487849,40.075140739212],[68.892889288929,39.879776437793],[68.748874887489,39.977458588502],[68.532853285329,39.544866206788],[67.704770477048,39.628593764539],[67.416741674167,39.475093241995],[67.344734473447,39.223910568741],[67.668766876688,39.126228418031],[67.704770477048,38.986682488446],[68.100810081008,38.972727895488],[68.172817281728,38.847136558861],[68.064806480648,38.540135513773],[68.352835283528,38.177316096851],[67.812781278128,37.521450227799],[67.776777677768,37.186539996794],[67.488748874888,37.284222147504],[67.272727272727,37.186539996794],[67.020702070207,37.381904298214],[66.480648064807,37.381904298214],[66.624662466247,37.99590638839],[65.868586858686,38.27499824756],[65.616561656166,38.233134468685],[64.320432043204,38.972727895488],[64.104410441044,38.958773302529],[62.520252025203,39.935594809627],[62.340234023402,40.424005563176],[62.124212421242,40.57750608572],[61.872187218722,41.121735211103],[61.440144014401,41.303144919564],[61.296129612961,41.163598989978],[60.46804680468,41.205462768854],[60.10801080108,41.386872477315],[60.1800180018,41.582236778735],[60.03600360036,41.749691894237],[60.25202520252,41.777601080154],[59.89198919892,41.972965381574],[60.03600360036,42.19623886891],[59.243924392439,42.349739391454],[59.135913591359,42.531149099915],[58.883888388839,42.545103692874],[58.595859585959,42.796286366128],[58.523852385239,42.656740436542],[58.127812781278,42.628831250625],[58.487848784879,42.29392101962],[58.019801980198,42.503239913998],[57.839783978398,42.19623886891],[57.371737173717,42.168329682993],[56.975697569757,41.889237823823],[57.011701170117,41.470600035066],[57.155715571557,41.372917884357],[57.011701170117,41.261281140688],[55.967596759676,41.317099512522],[55.967596759676,45.001112053577],[58.559855985599,45.559295771919],[61.044104410441,44.387109963401],[62.016201620162,43.480061421096],[63.204320432043,43.63356194364],[64.428442844284,43.549834385889],[64.932493249325,43.717289501391],[65.508550855086,43.298651712635],[65.796579657966,42.880013923879],[66.084608460846,42.991650667547],[66.012601260126,42.000874567491],[66.516651665167,41.986919974532],[66.732673267327,41.163598989978],[67.920792079208,41.205462768854],[68.136813681368,41.024053060393],[67.992799279928,40.814734166015],[68.460846084608,40.591460678678],[68.604860486049,40.605415271637],[68.568856885689,40.912416316725],[69.036903690369,41.205462768854],[69.036903690369,41.372917884357]]]]}"
670,"Saint Vincent and the Grenadines","VC","VCT","{""type"":""MultiPolygon"",""coordinates"":[[[[-61.332133213321,12.696229354555],[-61.368136813681,12.696229354555],[-61.332133213321,12.73809313343],[-61.332133213321,12.696229354555]]],[[[-61.224122412241,12.989275806684],[-61.260126012601,12.975321213726],[-61.260126012601,12.989275806684],[-61.224122412241,12.989275806684],[-61.260126012601,13.017184992601],[-61.188118811881,13.045094178518],[-61.188118811881,13.03113958556],[-61.224122412241,12.989275806684]]],[[[-61.152115211521,13.142776329228],[-61.188118811881,13.128821736269],[-61.224122412241,13.142776329228],[-61.260126012601,13.184640108104],[-61.296129612961,13.212549294021],[-61.260126012601,13.296276851772],[-61.224122412241,13.366049816565],[-61.188118811881,13.380004409523],[-61.152115211521,13.380004409523],[-61.116111611161,13.310231444731],[-61.152115211521,13.184640108104],[-61.152115211521,13.142776329228]]]]}"
862,"Venezuela","VE","VEN","{""type"":""MultiPolygon"",""coordinates"":[[[[-61.404140414041,8.5796244317851],[-61.260126012601,8.4540330951582],[-61.548154815482,8.5656698388266],[-61.404140414041,8.5796244317851]]],[[[-60.720072007201,8.8726708839145],[-60.864086408641,8.6354428036193],[-61.188118811881,8.6075336177022],[-61.080108010801,8.7749887332047],[-60.720072007201,8.8726708839145]]],[[[-63.780378037804,11.007723606571],[-64.068406840684,10.854223084027],[-64.392439243924,10.965859827696],[-64.212421242124,11.091451164322],[-64.032403240324,10.993769013613],[-63.888388838884,11.175178722074],[-63.780378037804,11.007723606571]]],[[[-60.540054005401,7.8121218190653],[-60.720072007201,7.519075366936],[-60.612061206121,7.184165135931],[-60.28802880288,7.1143921711383],[-60.3600360036,6.9329824626772],[-60.720072007201,6.7655273471748],[-60.900090009001,6.8213457190089],[-61.188118811881,6.5980722316723],[-61.116111611161,6.1933890358746],[-61.404140414041,5.9422063626208],[-60.648064806481,5.1747037499011],[-60.576057605761,4.9514302625644],[-60.972097209721,4.5327924738082],[-61.332133213321,4.5188378808496],[-61.548154815482,4.2537006146374],[-61.872187218722,4.1560184639276],[-62.412241224122,4.1839276498447],[-62.736273627363,4.0304271273007],[-62.736273627363,3.6536531174201],[-62.880288028803,3.5559709667103],[-63.348334833483,3.960654162508],[-63.528352835284,3.8490174188397],[-63.672367236724,3.9466995695495],[-64.032403240324,3.8769266047568],[-64.140414041404,4.114154685052],[-64.572457245725,4.114154685052],[-64.788478847885,4.2676552075959],[-64.212421242124,3.5978347455859],[-64.212421242124,3.1233785849955],[-63.996399639964,2.7186953891978],[-64.032403240324,2.4675127159441],[-63.384338433843,2.4256489370685],[-63.384338433843,2.2721484145245],[-63.420342034203,2.1465570778977],[-64.032403240324,1.923283590561],[-64.104410441044,1.6162825454731],[-64.356435643564,1.3650998722194],[-64.392439243924,1.5046458018048],[-64.716471647165,1.253463128551],[-65.148514851485,1.1278717919242],[-65.508550855086,0.65341563133377],[-65.580558055806,0.98832586233876],[-66.300630063006,0.75109778204357],[-66.876687668767,1.225553942634],[-67.200720072007,2.3977397511514],[-67.632763276328,2.8163775399076],[-67.848784878488,2.7884683539906],[-67.308730873087,3.3885158512078],[-67.632763276328,3.7652898610884],[-67.884788478848,4.5327924738082],[-67.848784878488,5.3421588654036],[-67.632763276328,5.5375231668231],[-67.632763276328,5.7887058400769],[-67.416741674167,5.9840701414965],[-67.452745274527,6.1933890358746],[-67.812781278128,6.3189803725014],[-68.640864086409,6.1375706640404],[-69.072907290729,6.2212982217917],[-69.252925292529,6.0817522922062],[-69.432943294329,6.1236160710819],[-70.11701170117,6.9748462415529],[-70.693069306931,7.1004375781797],[-71.197119711971,6.9608916485943],[-71.989198919892,7.0167100204285],[-72.205220522052,7.3795294373506],[-72.493249324932,7.4911661810189],[-72.493249324932,7.9377131556922],[-72.349234923492,8.1051682711947],[-72.385238523852,8.3563509444484],[-72.673267326733,8.6493973965778],[-72.781278127813,9.1098989642096],[-72.961296129613,9.1098989642096],[-72.997299729973,9.2913086726707],[-73.393339333933,9.1796719290024],[-72.997299729973,9.8076286121367],[-72.925292529253,10.435585295271],[-72.493249324932,11.11936035024],[-72.277227722772,11.161224129115],[-71.953195319532,11.663589475623],[-71.341134113411,11.844999184084],[-71.953195319532,11.59381651083],[-71.593159315932,10.714677154442],[-71.629162916292,10.44953988823],[-72.133213321332,9.8215832050953],[-71.989198919892,9.4587637881732],[-71.737173717372,9.3889908233805],[-71.809180918092,9.2354903008365],[-71.701170117012,9.0819897782926],[-71.233123312331,9.1517627430853],[-71.053105310531,9.3331724515463],[-71.053105310531,9.737855647344],[-71.485148514851,10.407676109354],[-71.593159315932,10.812359305152],[-71.449144914491,10.798404712193],[-71.485148514851,10.965859827696],[-70.04500450045,11.440315988286],[-70.15301530153,11.565907324913],[-69.79297929793,11.440315988286],[-69.82898289829,11.69149866154],[-70.22502250225,11.607771103788],[-70.29702970297,11.858953777042],[-70.18901890189,12.110136450296],[-70.00900090009,12.193864008047],[-69.82898289829,11.928726741835],[-69.61296129613,11.468225174203],[-68.856885688569,11.454270581245],[-68.388838883888,11.203087907991],[-68.280828082808,10.92399604882],[-68.388838883888,10.92399604882],[-68.244824482448,10.882132269944],[-68.280828082808,10.658858782608],[-68.136813681368,10.491403667105],[-66.264626462646,10.658858782608],[-66.048604860486,10.575131224856],[-66.120612061206,10.505358260064],[-65.940594059406,10.282084772727],[-65.076507650765,10.044856692432],[-64.788478847885,10.086720471308],[-64.716471647165,10.226266400893],[-64.464446444644,10.25417558681],[-64.176417641764,10.477449074147],[-63.672367236724,10.491403667105],[-64.032403240324,10.589085817815],[-64.248424842484,10.519312853022],[-64.284428442844,10.672813375566],[-61.836183618362,10.742586340359],[-62.340234023402,10.533267445981],[-62.916291629163,10.533267445981],[-63.024302430243,10.44953988823],[-62.844284428443,10.533267445981],[-62.844284428443,10.407676109354],[-62.988298829883,10.407676109354],[-62.988298829883,10.282084772727],[-62.952295229523,10.407676109354],[-62.772277227723,10.393721516395],[-62.628262826283,10.128584250183],[-63.024302430243,10.086720471308],[-62.808280828083,9.9890383205977],[-62.592259225923,10.226266400893],[-62.304230423042,9.7099464614269],[-62.232223222322,9.9332199487636],[-62.232223222322,9.6401734966342],[-62.196219621962,9.9332199487636],[-62.016201620162,9.8774015769294],[-62.196219621962,10.016947506515],[-61.836183618362,9.7936740191782],[-61.836183618362,9.6541280895928],[-61.764176417642,9.7657648332611],[-61.728172817282,9.5983097177586],[-61.836183618362,9.8215832050953],[-61.584158415842,9.7797194262196],[-61.620162016202,9.9053107628465],[-60.864086408641,9.4587637881732],[-60.792079207921,9.3192178585878],[-61.080108010801,9.0959443712511],[-60.972097209721,9.1657173360438],[-61.224122412241,8.6075336177022],[-61.584158415842,8.551715245868],[-61.296129612961,8.3982147233241],[-61.044104410441,8.4958968740338],[-61.080108010801,8.3982147233241],[-60.972097209721,8.5796244317851],[-60.1800180018,8.6214882106607],[-59.8199819982,8.2865779796557],[-60.03600360036,8.0493498993605],[-60.540054005401,7.8121218190653]]]]}"
92,"British Virgin Islands","VG","VGB","{""type"":""MultiPolygon"",""coordinates"":[[[[-64.635121223,18.405503648],[-64.603382942,18.423041083],[-64.58332272,18.416327216],[-64.548596163,18.440270558],[-64.520128646,18.434123046],[-64.527199468,18.449118132],[-64.560160949,18.45410278],[-64.59270479,18.448562173],[-64.603633001,18.451616123],[-64.627268033,18.447088934],[-64.641704928,18.451157722],[-64.661821299,18.44041567],[-64.66564711,18.424396466],[-64.68255357,18.399548393],[-64.700508734,18.398069858],[-64.714128246,18.386202581],[-64.659685143,18.383071612],[-64.635121223,18.405503648]]],[[[-64.380604621,18.480902411],[-64.353098111,18.487209377],[-64.334299283,18.497056382],[-64.346831835,18.506903387],[-64.402414517,18.505764065],[-64.418527799,18.475327867],[-64.443348762,18.443060614],[-64.429310676,18.444891669],[-64.408192512,18.456691799],[-64.380604621,18.480902411]]],[[[-64.336537239,18.724269924],[-64.279530403,18.701239325],[-64.27074134,18.700669664],[-64.285064257,18.734076239],[-64.320301887,18.74624258],[-64.408558723,18.744696356],[-64.398671028,18.732082424],[-64.380523241,18.726141669],[-64.336537239,18.724269924]]],[[[-64.569447395,18.357977606],[-64.585316536,18.348618882],[-64.567860481,18.337388414],[-64.569447395,18.357977606]]],[[[-64.729807095,18.453436591],[-64.742909309,18.454982815],[-64.759388801,18.441839911],[-64.730336067,18.437892971],[-64.729807095,18.453436591]]]]}"
850,"United States Virgin Islands","VI","VIR","{""type"":""MultiPolygon"",""coordinates"":[[[[-64.559396939,17.751613674],[-64.591786262,17.768296617],[-64.630970832,17.770331122],[-64.666900194,17.762884833],[-64.689768033,17.744777736],[-64.771636523,17.792629299],[-64.795480924,17.787543036],[-64.838693814,17.764837958],[-64.876454231,17.775864976],[-64.8876847,17.755275783],[-64.88784746,17.699896552],[-64.876372851,17.689113674],[-64.670521614,17.717230536],[-64.60667884,17.74225495],[-64.559396939,17.751613674]]],[[[-64.700993508,18.342976068],[-64.697396869,18.362243917],[-64.746955406,18.373589962],[-64.786365418,18.349772052],[-64.801285018,18.328253009],[-64.786367155,18.315221772],[-64.736230421,18.31975319],[-64.704005072,18.303310064],[-64.700993508,18.342976068]]],[[[-64.871636966,18.314623045],[-64.840079592,18.317489213],[-64.854983783,18.340129434],[-64.928504844,18.38036959],[-64.986643033,18.374823309],[-65.041493442,18.353658056],[-65.02530893,18.338926138],[-64.993621023,18.34802401],[-64.981643105,18.335558349],[-64.944585778,18.336714283],[-64.878839173,18.304440513],[-64.871636966,18.314623045]]]]}"
704,"Vietnam","VN","VNM","{""type"":""MultiPolygon"",""coordinates"":[[[[103.99639963996,10.44953988823],[104.06840684068,10.002992913556],[103.85238523852,10.365812330478],[103.99639963996,10.44953988823]]],[[[106.87668766877,10.491403667105],[106.76867686769,10.463494481188],[106.76867686769,10.672813375566],[106.87668766877,10.491403667105]]],[[[106.98469846985,20.845711642343],[107.09270927093,20.803847863467],[107.05670567057,20.706165712757],[106.91269126913,20.817802456426],[106.98469846985,20.845711642343]]],[[[107.52475247525,21.208531059265],[107.38073807381,21.055030536721],[107.45274527453,21.278304024057],[107.52475247525,21.208531059265]]],[[[105.86858685869,22.910991400207],[106.12061206121,22.980764364999],[106.26462646265,22.855173028373],[106.48064806481,22.924945993165],[106.80468046805,22.799354656538],[106.51665166517,22.436535239616],[106.66066606661,21.962079079026],[107.02070207021,21.934169893109],[107.02070207021,21.808578556482],[107.34473447345,21.599259662104],[107.77677767777,21.655078033938],[107.99279927993,21.487622918436],[107.77677767777,21.515532104353],[107.59675967597,21.292258617016],[107.41674167417,21.334122395892],[107.38073807381,21.027121350804],[107.20072007201,20.943393793052],[107.02070207021,21.027121350804],[106.84068406841,20.999212164887],[106.87668766877,20.887575421218],[106.80468046805,21.027121350804],[106.62466246625,21.027121350804],[106.80468046805,20.67825652684],[106.58865886589,20.664301933882],[106.51665166517,20.538710597255],[106.55265526553,20.231709552167],[105.94059405941,19.924708507079],[105.79657965797,19.603752869033],[105.79657965797,19.282797230986],[105.61656165617,18.989750778857],[106.08460846085,18.264111945013],[106.33663366337,18.054793050634],[106.44464446445,18.124566015427],[106.48064806481,17.705928226671],[106.30063006301,17.775701191464],[106.51665166517,17.678019040754],[107.12871287129,17.091926136495],[107.12871287129,16.868652649158],[107.63276327633,16.589560789988],[107.45274527453,16.645379161822],[107.81278127813,16.310468930817],[108.02880288029,16.352332709692],[108.20882088209,16.212786780107],[108.20882088209,16.003467885729],[108.31683168317,16.156968408273],[108.28082808281,15.98951329277],[108.64086408641,15.459238760346],[108.78487848785,15.31969283076],[108.82088208821,15.431329574429],[108.96489648965,15.249919865968],[108.85688568857,15.152237715258],[109.32493249325,13.882369756031],[109.28892889289,13.756778419404],[109.25292529253,13.896324348989],[109.21692169217,13.812596791238],[109.28892889289,13.533504932067],[109.21692169217,13.631187082777],[109.32493249325,13.463731967274],[109.21692169217,13.393959002482],[109.46894689469,12.654365575679],[109.43294329433,12.570638017928],[109.32493249325,12.654365575679],[109.36093609361,12.793911505264],[109.21692169217,12.640410982721],[109.36093609361,12.403182902425],[109.14491449145,12.445046681301],[109.28892889289,11.872908370001],[109.18091809181,12.110136450296],[109.14491449145,11.831044591125],[109.25292529253,11.733362440415],[109.14491449145,11.565907324913],[109.03690369037,11.635680289706],[109.00090009001,11.342633837576],[107.27272727273,10.379766923437],[106.98469846985,10.477449074147],[106.98469846985,10.700722561483],[106.94869486949,10.463494481188],[106.94869486949,10.603040410774],[106.73267326733,10.672813375566],[106.58865886589,10.44953988823],[106.73267326733,10.463494481188],[106.80468046805,10.282084772727],[106.40864086409,10.309993958644],[106.80468046805,10.1564934361],[106.66066606661,9.9750837276392],[106.30063006301,10.268130179769],[106.66066606661,9.8494923910123],[106.12061206121,10.240220993851],[106.58865886589,9.737855647344],[106.55265526553,9.5843551248001],[106.37263726373,9.5424913459244],[105.83258325833,10.002992913556],[106.19261926193,9.5424913459244],[106.19261926193,9.3750362304219],[105.54455445545,9.1238535571682],[105.29252925293,8.7889433261632],[104.8604860486,8.5656698388266],[104.71647164716,8.6075336177022],[104.96849684968,8.7191703613705],[104.78847884788,8.8168525120803],[104.8604860486,9.737855647344],[105.11251125113,9.9471745417221],[104.78847884788,10.226266400893],[104.60846084608,10.142538843142],[104.46444644464,10.421630702313],[104.8604860486,10.533267445981],[105.07650765077,10.714677154442],[105.07650765077,10.951905234737],[105.32853285329,10.840268491069],[105.40054005401,10.965859827696],[105.76057605761,11.02167819953],[105.86858685869,10.82631389811],[106.19261926193,10.770495526276],[106.15661566157,11.049587385447],[105.83258325833,11.286815465742],[105.79657965797,11.621725696747],[106.01260126013,11.775226219291],[106.40864086409,11.663589475623],[106.40864086409,11.970590520711],[106.69666966697,11.970590520711],[107.20072007201,12.305500751716],[107.52475247525,12.347364530591],[107.45274527453,13.017184992601],[107.59675967597,13.491641153192],[107.30873087309,14.119597836326],[107.52475247525,14.677781554668],[107.45274527453,15.026646378631],[107.59675967597,15.054555564548],[107.66876687669,15.263874458926],[107.16471647165,15.780194398392],[107.45274527453,16.073240850522],[106.94869486949,16.310468930817],[106.84068406841,16.533742418153],[106.66066606661,16.450014860402],[106.51665166517,16.994243985785],[105.72457245725,17.678019040754],[105.47254725473,18.180384387261],[105.14851485149,18.305975723888],[105.11251125113,18.696704326727],[104.71647164716,18.794386477437],[103.85238523852,19.296751823945],[104.10441044104,19.478161532406],[103.99639963996,19.687480426784],[104.60846084608,19.603752869033],[104.93249324932,19.994481471872],[104.89648964896,20.175891180333],[104.35643564356,20.441028446545],[104.60846084608,20.650347340923],[104.10441044104,20.957348386011],[103.7803780378,20.845711642343],[103.67236723672,20.650347340923],[103.13231323132,20.859666235301],[102.80828082808,21.25039483814],[102.95229522952,21.738805591689],[102.84428442844,21.710896405772],[102.80828082808,21.836487742399],[102.66426642664,21.655078033938],[102.59225922592,21.906260707192],[102.12421242124,22.394671460741],[102.48424842484,22.771445470621],[103.02430243024,22.436535239616],[103.31233123312,22.78540006358],[103.49234923492,22.576081169202],[103.63636363636,22.799354656538],[103.9603960396,22.506308204409],[104.10441044104,22.78540006358],[104.24842484248,22.827263842456],[104.35643564356,22.68771791287],[104.82448244824,22.924945993165],[104.89648964896,23.176128666419],[105.29252925293,23.371492967839],[105.40054005401,23.273810817129],[105.86858685869,22.910991400207]]]]}"
548,"Vanuatu","VU","VUT","{""type"":""MultiPolygon"",""coordinates"":[[[[169.84698469847,-20.250564620561],[169.73897389739,-20.138927876892],[169.88298829883,-20.180791655768],[169.84698469847,-20.250564620561]]],[[[169.45094509451,-19.650517123343],[169.23492349235,-19.4970166008],[169.27092709271,-19.329561485297],[169.48694869487,-19.524925786717],[169.45094509451,-19.650517123343]]],[[[169.19891989199,-18.72951398808],[169.34293429343,-18.910923696541],[169.27092709271,-18.994651254292],[168.98289828983,-18.883014510624],[169.01890189019,-18.645786430328],[169.19891989199,-18.72951398808]]],[[[168.33483348335,-17.543373586604],[168.58685868587,-17.682919516189],[168.55085508551,-17.794556259857],[168.15481548155,-17.724783295065],[168.33483348335,-17.543373586604]]],[[[168.19081908191,-16.580506672464],[168.47884788479,-16.845643938677],[168.15481548155,-16.775870973884],[168.19081908191,-16.580506672464]]],[[[168.33483348335,-16.315369406252],[167.90279027903,-16.231641848501],[168.15481548155,-16.078141325957],[168.33483348335,-16.315369406252]]],[[[167.43474347435,-16.106050511874],[167.75877587759,-16.329323999211],[167.75877587759,-16.538642893589],[167.47074707471,-16.566552079506],[167.36273627363,-16.189778069625],[167.14671467147,-16.064186732998],[167.21872187219,-15.868822431579],[167.43474347435,-16.106050511874]]],[[[167.21872187219,-15.743231094952],[167.07470747075,-15.645548944242],[167.21872187219,-15.645548944242],[167.21872187219,-15.743231094952]]],[[[167.86678667867,-15.47809382874],[167.68676867687,-15.436230049864],[168.01080108011,-15.28272952732],[167.86678667867,-15.47809382874]]],[[[166.82268226823,-15.157138190693],[167.07470747075,-14.933864703357],[167.25472547255,-15.506003014657],[166.78667866787,-15.645548944242],[166.60666066607,-15.38041167803],[166.53465346535,-14.836182552647],[166.60666066607,-14.626863658269],[166.82268226823,-15.157138190693]]],[[[167.54275427543,-14.13845290472],[167.57875787579,-14.291953427264],[167.39873987399,-14.305908020222],[167.54275427543,-14.13845290472]]],[[[167.57875787579,-13.84540645259],[167.47074707471,-13.9430886033],[167.39873987399,-13.761678894839],[167.50675067507,-13.705860523005],[167.57875787579,-13.84540645259]]]]}"
876,"Wallis and Futuna","WF","WLF","{""type"":""MultiPolygon"",""coordinates"":[[[[-178.142323371,-14.243584894],[-178.178049283,-14.232598566],[-178.175241666,-14.277032159],[-178.146921353,-14.310153904],[-178.046742317,-14.319431248],[-178.108143684,-14.278985284],[-178.142323371,-14.243584894]]],[[[-176.155466275,-13.208916925],[-176.184030728,-13.237888279],[-176.182810025,-13.277927342],[-176.199574348,-13.290622654],[-176.182810025,-13.339288019],[-176.159494595,-13.350274347],[-176.14183509,-13.33587005],[-176.147653775,-13.310479425],[-176.125599739,-13.264092706],[-176.155466275,-13.208916925]]]]}"
882,"Samoa","WS","WSM","{""type"":""MultiPolygon"",""coordinates"":[[[[-171.57515751575,-13.9430886033],[-171.46714671467,-13.970997789217],[-171.43114311431,-14.012861568093],[-171.43114311431,-14.054725346968],[-171.61116111611,-14.04077075401],[-171.75517551755,-14.054725346968],[-171.79117911791,-14.026816161051],[-171.82718271827,-13.998906975134],[-171.93519351935,-13.998906975134],[-171.97119711971,-13.9430886033],[-172.04320432043,-13.901224824425],[-172.07920792079,-13.887270231466],[-172.04320432043,-13.84540645259],[-171.97119711971,-13.817497266673],[-171.82718271827,-13.803542673715],[-171.57515751575,-13.887270231466],[-171.57515751575,-13.915179417383],[-171.57515751575,-13.9430886033]]],[[[-172.29522952295,-13.496541628627],[-172.18721872187,-13.594223779337],[-172.18721872187,-13.677951337088],[-172.22322232223,-13.747724301881],[-172.22322232223,-13.803542673715],[-172.25922592259,-13.803542673715],[-172.29522952295,-13.775633487798],[-172.51125112511,-13.803542673715],[-172.58325832583,-13.761678894839],[-172.58325832583,-13.705860523005],[-172.72727272727,-13.608178372295],[-172.72727272727,-13.580269186378],[-172.76327632763,-13.580269186378],[-172.79927992799,-13.524450814544],[-172.72727272727,-13.510496221585],[-172.65526552655,-13.524450814544],[-172.54725472547,-13.482587035668],[-172.43924392439,-13.482587035668],[-172.36723672367,-13.46863244271],[-172.33123312331,-13.46863244271],[-172.29522952295,-13.496541628627]]]]}"
887,"Yemen","YE","YEM","{""type"":""MultiPolygon"",""coordinates"":[[[[53.591359135914,12.710183947513],[53.843384338434,12.598547203845],[54.131413141314,12.696229354555],[54.527452745275,12.556683424969],[54.131413141314,12.347364530591],[53.663366336634,12.305500751716],[53.303330333033,12.542728832011],[53.591359135914,12.710183947513]]],[[[42.790279027903,13.924233534906],[42.682268226823,14.007961092658],[42.754275427543,14.07773405745],[42.790279027903,13.924233534906]]],[[[53.087308730873,16.645379161822],[52.295229522952,16.268605151941],[52.151215121512,15.98951329277],[52.223222322232,15.61273928289],[51.359135913591,15.235965273009],[49.378937893789,14.64987236875],[49.090909090909,14.524281032124],[48.694869486949,14.049824871533],[48.190819081908,13.966097313782],[48.010801080108,14.063779464492],[47.398739873987,13.659096268694],[46.714671467147,13.435822781357],[45.670567056706,13.338140630648],[45.130513051305,12.961366620767],[45.022502250225,12.752047726389],[45.022502250225,12.863684470057],[44.878487848785,12.724138540472],[44.626462646265,12.821820691182],[44.410441044104,12.668320168638],[43.942394239424,12.598547203845],[43.618361836184,12.752047726389],[43.474347434743,12.682274761596],[43.222322232223,13.282322258813],[43.294329432943,13.728869233487],[42.970297029703,14.510326439165],[42.934293429343,14.94291882088],[42.862286228623,15.138283122299],[42.610261026103,15.249919865968],[42.718271827183,15.361556609636],[42.826282628263,15.263874458926],[42.682268226823,15.696466840641],[42.826282628263,15.919740327978],[42.790279027903,16.366287302651],[43.186318631863,16.65933375478],[43.114311431143,17.091926136495],[43.258325832583,17.273335844956],[43.150315031503,17.32915421679],[43.402340234023,17.510563925251],[43.906390639064,17.301245030873],[45.166516651665,17.4268363675],[45.418541854185,17.315199623832],[46.714671467147,17.273335844956],[46.966696669667,16.95238020691],[47.146714671467,16.95238020691],[47.434743474347,17.091926136495],[48.154815481548,18.152475201344],[49.126912691269,18.612976768976],[51.971197119712,18.989750778857],[52.907290729073,17.05006235762],[53.087308730873,16.645379161822]]]]}"
